ContractID,InsuredName,Producer,Underwriter,Branch,ExpiringContract,Status,InceptionDate,ExpirationDate,Perils,LOB,Form,Currency,UDF1,UDF2,UDF3,UDF4,UDF5,LayerID,LayerPerils,LimitType,Limit1,LimitA,LimitB,LimitC,LimitD,Limit2,DedAmt1,DedAmt2,DedAmt3,DedAmt4,AttachmentAmt,AttachmentPtA,AttachmentPtB,AttachmentPtC,AttachmentPtD,DedType,Premium,AggregateLimitType,AggregateLimit,AggregateAttachmentPt,AggregateDedType,AggregateDedAmt,SublimitPerils,SublimitArea,SubLimitLimitType,SublimitDedType,SubLimitOcc,SublimitPart,SublimitAttachAmt,SublimitLimitA,SublimitLimitB,SublimitLimitC,SublimitLimitD,SublimitAttachA,SublimitAttachB,SublimitAttachC,SublimitAttachD,SublimitDedAmt1,SublimitDedAmt2,SublimitDedAmt3,SublimitDedAmt4,SublimitName,ParentSublimitName,SublimitAggregateLimitType,SublimitAggregateLimit,SublimitAggregateAttachmentPt,SublimitAggregateDedType,SublimitAggregateDedAmt
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMVEQAK,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254327,,,,,,A,2022-06-15,2023-06-14,4334220,GC1,Unknown,USD,,,,,,2350981,4334220,E,,,,,,,0,0,0,0,175000000,175000000,,,,N,,N,0,0,N,0,4334220,UMV,B,MI,400000000,0,0,400000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
1254357,,,,,,A,2022-07-01,2023-06-30,4334220,GC1,Unknown,USD,,,,,,2351115,4334220,E,,,,,,,0,0,0,0,200000000,200000000,,,,N,,N,0,0,N,0,4334220,REST OF US,B,MI,700000000,0,0,700000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
1254357,,,,,,A,2022-07-01,2023-06-30,4334220,GC1,Unknown,USD,,,,,,2351115,4334220,E,,,,,,,0,0,0,0,200000000,200000000,,,,N,,N,0,0,N,0,4334220,OUTSIDE US,B,MI,700000000,0,0,700000000,1,0,0,0,0,0,0,15000,0,0,0,,,N,0,0,N,0
1254357,,,,,,A,2022-07-01,2023-06-30,4334220,GC1,Unknown,USD,,,,,,2351115,4334220,E,,,,,,,0,0,0,0,200000000,200000000,,,,N,,N,0,0,N,0,4334220,NETHERLANDS,B,MI,700000000,0,0,700000000,1,0,0,0,0,0,0,2500,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353434,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,MEXICO,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353434,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,CHINA,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353434,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,CALIFORNIA,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353436,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,MEXICO,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353436,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,CHINA,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1255069,,,,,,A,2022-04-30,2023-04-29,4334220,GC1,Unknown,USD,,,,,,2353436,4334220,E,,,,,,,7000000,0,0,0,500000000,500000000,,,,MI,,N,0,0,N,0,4334220,CALIFORNIA,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
1254433,,,,,,A,2022-07-01,2023-06-30,4334220,GC1,Unknown,USD,,,,,,2351341,4334220,E,,,,,,,0,0,0,0,250000000,250000000,,,,N,,N,0,0,N,0,4334220,EQ SUB-LIMIT,B,MI,300000000,0,0,300000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
1255092,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2353515,4334220,E,,,,,,,0,0,0,0,150000000,150000000,,,,N,,N,0,0,N,0,4334220,OVERALL EQ,B,MI,200000000,0,0,200000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
1255092,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2353515,4334220,E,,,,,,,0,0,0,0,150000000,150000000,,,,N,,N,0,0,N,0,4334220,HAWAII,B,MI,50000000,0,0,50000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
1255092,,,,,,A,2022-04-01,2023-03-31,4334220,GC1,Unknown,USD,,,,,,2353515,4334220,E,,,,,,,0,0,0,0,150000000,150000000,,,,N,,N,0,0,N,0,4334220,CALIFORNIA,B,MI,75000000,0,0,75000000,1,0,0,0,0,0,0,5000000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQUD3,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQUD2,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQUD1,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQNW,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,EQNM,B,MI,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,CALIFORNIA,B,MI,100000000,0,0,100000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
1255093,,,,,,A,2022-06-01,2023-05-31,4334220,GC1,Unknown,USD,,,,,,2353517,4334220,E,,,,,,,0,0,0,0,100000000,100000000,,,,N,,N,0,0,N,0,4334220,AOL,B,MI,150000000,0,0,150000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920853,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2003357,4334220,E,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_NM_LIM_25M_DED_100K,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920853,,,,,,A,2022-03-01,2023-03-01,4334220,GC2,Unknown,USD,,,,,,2003357,4334220,E,,,,,,,50000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CA_PNW_DED_100K,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920882,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003470,4334220,E,,,,,,,1000000,15000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQCAUD1_2.5M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,NEW MADRID 50M LIM 1M DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD4 10M LIM 100K DED,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD3 25M LIM 100K DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2 50M LIM 100K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1 7.5M LIM 1M DED,B,B,7500000,0,0,7500000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA  PNW 25M LIM 1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ JAPAN 7.5M LIM 100K DED,B,B,7500000,0,0,7500000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920901,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003541,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ AOZ 100M LIM 1M DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920913,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003594,4334220,B,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UD2 LIM5M DED 100K,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920913,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003594,4334220,B,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UD1 LIM 10M DED 25K,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,25000,0,0,0,,,N,0,0,N,0
920913,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003594,4334220,B,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,CA LIM 5M DED 100K,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920913,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003594,4334220,B,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,AU LIM 5M DED 25K,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,25000,0,0,0,,,N,0,0,N,0
920913,,,,,,A,2022-05-01,2023-05-01,4334220,GC2,Unknown,USD,,,,,,2003594,4334220,B,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,AK 100KDED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920922,,,,,,A,2022-04-01,2023-04-01,4334220,GC2,Unknown,USD,,,,,,2003621,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNMEQAOZ_STP,B,B,200000000,0,0,200000000,1,0,0,0,0,0,0,600000000,0,0,0,,,N,0,0,N,0
920922,,,,,,A,2022-04-01,2023-04-01,4334220,GC2,Unknown,USD,,,,,,2003621,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCAAKHIPNW_STP,B,B,40000000,0,0,40000000,1,0,0,0,0,0,0,600000000,0,0,0,,,N,0,0,N,0
920922,,,,,,A,2022-04-01,2023-04-01,4334220,GC2,Unknown,USD,,,,,,2003621,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCAAKHIPNW,B,B,40000000,0,0,40000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
920976,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003826,4334220,E,,,,,,,250000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQNM UD123 25M L,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920977,,,,,,A,2022-05-30,2023-05-30,4334220,GC2,Unknown,USD,,,,,,2003831,4334220,E,,,,,,,100000,0,0,0,25000000,25000000,,,,MI,,N,0,0,N,0,4334220,EQ_CA_EXCL,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
920980,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003841,4334220,B,,,,,,,500000,2500000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,EQ_USER DEFINED 1_25M LIM,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
920985,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003860,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_NMPMW_100K DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920985,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003860,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CALIFORNIA_100K DED,B,B,35000000,0,0,35000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
920995,,,,,,A,2022-05-31,2023-05-31,4334220,GC2,Unknown,USD,,,,,,2003902,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_LOC_TIVG25M,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
920995,,,,,,A,2022-05-31,2023-05-31,4334220,GC2,Unknown,USD,,,,,,2003902,4334220,E,,,,,,,25000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_LOC_TIVL=25MEBR,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921004,,,,,,A,2022-05-31,2023-05-31,4334220,GC2,Unknown,USD,,,,,,2003955,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQMX LIM 10M,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921004,,,,,,A,2022-05-31,2023-05-31,4334220,GC2,Unknown,USD,,,,,,2003955,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQJP LIM 1M,B,B,1000000,0,0,1000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921011,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003974,4334220,E,,,,,,,1000000,5000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,TURKEY_100M LIM 1M DED,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921011,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003974,4334220,E,,,,,,,1000000,5000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,MEXICO_25M LIM 1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921011,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003974,4334220,E,,,,,,,1000000,5000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,JAPAN_50M LIM 1M DED,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921011,,,,,,A,2022-06-01,2023-06-01,4334220,GC2,Unknown,USD,,,,,,2003974,4334220,E,,,,,,,1000000,5000000,0,0,0,0,,,,MM,,N,0,0,N,0,4334220,CALIFORNIA_10M LIM 1M DED,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921015,,,,,,A,2021-07-01,2022-08-01,4334220,GC2,Unknown,USD,,,,,,2003989,4334220,E,,,,,,,500000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EXCL EQCA,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,500000,0,0,0,,,N,0,0,N,0
921015,,,,,,A,2021-07-01,2022-08-01,4334220,GC2,Unknown,USD,,,,,,2003990,4334220,E,,,,,,,500000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,EXCL EQCA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921016,,,,,,A,2021-07-01,2022-08-01,4334220,GC2,Unknown,USD,,,,,,2003997,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_2.5M LIM,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921024,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004033,4334220,E,,,,,,,150000000,0,0,0,50000000,50000000,,,,MI,,N,0,0,N,0,4334220,EXCL EQCA,B,B,100000000,0,0,100000000,1,0,0,0,0,0,0,150000000,0,0,0,,,N,0,0,N,0
921024,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004034,4334220,E,,,,,,,150000000,0,0,0,250000000,250000000,,,,MI,,N,0,0,N,0,4334220,EXCL EQCA,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004045,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_25M LIM_100K DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004045,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1_25M LIM_1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004045,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA_60M LIM_1M DED,B,B,60000000,0,0,60000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004045,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQAOL_250M LIMIT 1M DED,B,B,240000000,0,0,240000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004048,4334220,E,,,,,,,100000,0,0,0,240000000,240000000,,,,MI,,N,0,0,N,0,4334220,EQUD2_25M LIM_100K DED,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921025,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004048,4334220,E,,,,,,,100000,0,0,0,240000000,240000000,,,,MI,,N,0,0,N,0,4334220,EQAOL_250M LIMIT 1M DED,B,B,250000000,0,0,250000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921031,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004076,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD1_5M LIMIT 250K DED,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
921031,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004076,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQJP_10M LIMIT 250K DED,B,B,10000000,0,0,10000000,1,0,0,0,0,0,0,250000,0,0,0,,,N,0,0,N,0
921032,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004080,4334220,E,,,,,,,3050000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA AND PNW_25M LIM 3.1M DED,B,B,25000000,0,0,25000000,1,0,0,0,0,0,0,3100000,0,0,0,,,N,0,0,N,0
921046,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004132,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD4_5M LIMIT,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921046,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004132,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD3_50M LIMIT,B,B,50000000,0,0,50000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921046,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004132,4334220,E,,,,,,,1000000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQUD2_30M LIMIT,B,B,30000000,0,0,30000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921055,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004179,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQPNW LIM 2.5M,B,B,2500000,0,0,2500000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921055,,,,,,A,2022-07-01,2023-07-01,4334220,GC2,Unknown,USD,,,,,,2004179,4334220,B,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQCA UD1 LIM 5M,B,B,5000000,0,0,5000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UMV_EQ_NMPNW_SUBLIMIT,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UMV_EQ_CALIFORNIA_SUBLIMIT,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,2500000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UMV_EQ_ALASKAHAWAI_SUBLIMIT,B,B,2500000,0,0,2500000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,UMV_1M DED,B,B,175000000,0,0,175000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_NMPNW_SUBLIMIT,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_CALIFORNIA_SUBLIMIT,B,B,15000000,0,0,15000000,1,0,0,0,0,0,0,1000000,0,0,0,,,N,0,0,N,0
921095,,,,,,A,2022-06-15,2023-06-15,4334220,GC2,Unknown,USD,,,,,,2004336,4334220,E,,,,,,,100000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EQ_ALASKAHAWAI_SUBLIMIT,B,B,2500000,0,0,2500000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
921101,,,,,,A,2022-06-09,2023-06-09,4334220,GC2,Unknown,USD,,,,,,2004366,4334220,E,,,,,,,3500000,0,0,0,0,0,,,,MI,,N,0,0,N,0,4334220,EX_JP_MX_UD1_EQCA_CONRAD,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921101,,,,,,A,2022-06-09,2023-06-09,4334220,GC2,Unknown,USD,,,,,,2004367,4334220,E,,,,,,,3500000,0,0,0,100000000,100000000,,,,MI,,N,0,0,N,0,4334220,EX_JP_MX_UD1_EQCA_CONRAD,B,B,9,0,0,9,1,0,0,0,0,0,0,0,0,0,0,,,N,0,0,N,0
921109,,,,,,A,2022-06-30,2023-06-30,4334220,GC2,Unknown,USD,,,,,,2004398,4334220,E,,,,,,,100000,0,0,0,100000000,100000000,,,,MI,,N,0,0,N,0,4334220,EQUD1_7.5M LIM,B,B,175000000,0,0,175000000,1,0,0,0,0,0,0,100000,0,0,0,,,N,0,0,N,0
