EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
33,6,1,0.001000,0.000000,0.000000,0.000000,179117.671875,179117.671875,179117.671875,179117.671875
33,6,2,0.001000,0.300000,5210.134277,9659.978516,179117.671875,179117.671875,53735.300781,179117.671875
33,7,1,0.001000,0.000000,0.000000,0.000000,23029.414062,23029.414062,23029.414062,23029.414062
33,7,2,0.001000,0.300000,407.914246,821.240662,23029.414062,23029.414062,6908.824219,23029.414062
33,8,1,0.001000,0.000000,0.000000,0.000000,79323.539062,79323.539062,79323.539062,79323.539062
33,8,2,0.001000,0.300000,2788.019287,5877.309082,79323.539062,79323.539062,23797.062500,79323.539062
33,9,1,0.001000,0.000000,0.000000,0.000000,107470.601562,107470.601562,107470.601562,107470.601562
33,9,2,0.001000,0.300000,2250.790039,5285.623535,107470.601562,107470.601562,32241.181641,107470.601562
33,10,1,0.001000,0.000000,0.000000,0.000000,110029.421875,110029.421875,110029.421875,110029.421875
33,10,2,0.001000,0.300000,1632.563599,4316.808105,110029.421875,110029.421875,33008.824219,110029.421875
34,1,1,0.001000,0.000000,0.000000,0.000000,56294.125000,56294.125000,56294.125000,56294.125000
34,1,2,0.001000,0.300000,2481.532471,4890.444336,56294.125000,56294.125000,16888.238281,56294.125000
34,2,1,0.001000,0.000000,0.000000,0.000000,202147.078125,202147.078125,202147.078125,202147.078125
34,2,2,0.001000,0.300000,5909.365723,10476.626953,202147.078125,202147.078125,60644.125000,202147.078125
34,3,1,0.001000,0.000000,0.000000,0.000000,40941.179688,40941.179688,40941.179688,40941.179688
34,3,2,0.001000,0.300000,896.119324,1682.598022,40941.179688,40941.179688,12282.353516,40941.179688
34,4,1,0.001000,0.000000,0.000000,0.000000,7676.471680,7676.471680,7676.471680,7676.471680
34,4,2,0.001000,0.300000,150.513382,371.587524,7676.471680,7676.471680,2302.941406,7676.471680
34,5,1,0.001000,0.000000,0.000000,0.000000,63970.593750,63970.593750,63970.593750,63970.593750
