Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,Quantile,Loss
356,0.001000,500,356,1,1,0,0,4,1.00,7676.47
356,0.001000,500,356,1,1,0,0,5,0.00,22948.27
356,0.001000,500,356,1,1,0,0,5,0.20,46008.43
356,0.001000,500,356,1,1,0,0,5,0.40,51065.62
356,0.001000,500,356,1,1,0,0,5,0.50,54237.30
356,0.001000,500,356,1,1,0,0,5,0.75,63129.81
356,0.001000,500,356,1,1,0,0,5,1.00,63970.60
356,0.001000,500,356,1,1,0,0,6,0.00,87083.24
356,0.001000,500,356,1,1,0,0,6,0.20,121906.69
356,0.001000,500,356,1,1,0,0,6,0.40,141610.50
356,0.001000,500,356,1,1,0,0,6,0.50,161204.81
356,0.001000,500,356,1,1,0,0,6,0.75,175544.86
356,0.001000,500,356,1,1,0,0,6,1.00,179117.66
356,0.001000,500,356,1,1,0,0,7,0.00,9494.16
356,0.001000,500,356,1,1,0,0,7,0.20,15146.54
356,0.001000,500,356,1,1,0,0,7,0.40,16672.15
356,0.001000,500,356,1,1,0,0,7,0.50,17854.79
356,0.001000,500,356,1,1,0,0,7,0.75,22726.73
356,0.001000,500,356,1,1,0,0,7,1.00,23029.41
356,0.001000,500,356,1,1,0,0,8,0.00,19500.24
356,0.001000,500,356,1,1,0,0,8,0.20,61696.10
356,0.001000,500,356,1,1,0,0,8,0.40,67183.23
356,0.001000,500,356,1,1,0,0,8,0.50,69903.76
356,0.001000,500,356,1,1,0,0,8,0.75,77422.64
356,0.001000,500,356,1,1,0,0,8,1.00,79323.55
356,0.001000,500,356,1,1,0,0,9,0.00,38091.07
356,0.001000,500,356,1,1,0,0,9,0.20,80075.12
356,0.001000,500,356,1,1,0,0,9,0.40,88344.55
356,0.001000,500,356,1,1,0,0,9,0.50,93887.75
356,0.001000,500,356,1,1,0,0,9,0.75,102687.43
356,0.001000,500,356,1,1,0,0,9,1.00,107470.60
356,0.001000,500,356,1,1,0,0,10,0.00,44732.44
356,0.001000,500,356,1,1,0,0,10,0.20,86874.86
356,0.001000,500,356,1,1,0,0,10,0.40,91704.61
356,0.001000,500,356,1,1,0,0,10,0.50,94794.84
356,0.001000,500,356,1,1,0,0,10,0.75,107479.69
356,0.001000,500,356,1,1,0,0,10,1.00,110029.44
358,0.001000,502,358,1,1,0,0,1,0.00,0.00
358,0.001000,502,358,1,1,0,0,1,0.20,0.00
358,0.001000,502,358,1,1,0,0,1,0.40,0.00
358,0.001000,502,358,1,1,0,0,1,0.50,0.00
358,0.001000,502,358,1,1,0,0,1,0.75,441.48
358,0.001000,502,358,1,1,0,0,1,1.00,15021.91
358,0.001000,502,358,1,1,0,0,2,0.00,0.00
358,0.001000,502,358,1,1,0,0,2,0.20,0.00
358,0.001000,502,358,1,1,0,0,2,0.40,0.00
358,0.001000,502,358,1,1,0,0,2,0.50,0.00
358,0.001000,502,358,1,1,0,0,2,0.75,3295.41
358,0.001000,502,358,1,1,0,0,2,1.00,51919.18
358,0.001000,502,358,1,1,0,0,3,0.00,0.00
358,0.001000,502,358,1,1,0,0,3,0.20,0.00
358,0.001000,502,358,1,1,0,0,3,0.40,0.00
358,0.001000,502,358,1,1,0,0,3,0.50,0.00
358,0.001000,502,358,1,1,0,0,3,0.75,542.42
358,0.001000,502,358,1,1,0,0,3,1.00,13482.01
358,0.001000,502,358,1,1,0,0,4,0.00,0.00
358,0.001000,502,358,1,1,0,0,4,0.20,0.00
358,0.001000,502,358,1,1,0,0,4,0.40,0.00
358,0.001000,502,358,1,1,0,0,4,0.50,0.00
358,0.001000,502,358,1,1,0,0,4,0.75,0.00
358,0.001000,502,358,1,1,0,0,4,1.00,2588.52
358,0.001000,502,358,1,1,0,0,5,0.00,0.00
358,0.001000,502,358,1,1,0,0,5,0.20,0.00
358,0.001000,502,358,1,1,0,0,5,0.40,0.00
358,0.001000,502,358,1,1,0,0,5,0.50,0.00
358,0.001000,502,358,1,1,0,0,5,0.75,308.74
358,0.001000,502,358,1,1,0,0,5,1.00,14266.01
358,0.001000,502,358,1,1,0,0,6,0.00,0.00
358,0.001000,502,358,1,1,0,0,6,0.20,0.00
358,0.001000,502,358,1,1,0,0,6,0.40,0.00
358,0.001000,502,358,1,1,0,0,6,0.50,0.00
358,0.001000,502,358,1,1,0,0,6,0.75,9.74
358,0.001000,502,358,1,1,0,0,6,1.00,45812.08
358,0.001000,502,358,1,1,0,0,7,0.00,0.00
358,0.001000,502,358,1,1,0,0,7,0.20,0.00
358,0.001000,502,358,1,1,0,0,7,0.40,0.00
358,0.001000,502,358,1,1,0,0,7,0.50,0.00
358,0.001000,502,358,1,1,0,0,7,0.75,0.00
358,0.001000,502,358,1,1,0,0,7,1.00,6202.16
358,0.001000,502,358,1,1,0,0,8,0.00,0.00
358,0.001000,502,358,1,1,0,0,8,0.20,0.00
358,0.001000,502,358,1,1,0,0,8,0.40,0.00
358,0.001000,502,358,1,1,0,0,8,0.50,0.00
358,0.001000,502,358,1,1,0,0,8,0.75,388.19
358,0.001000,502,358,1,1,0,0,8,1.00,18472.77
358,0.001000,502,358,1,1,0,0,9,0.00,0.00
358,0.001000,502,358,1,1,0,0,9,0.20,0.00
358,0.001000,502,358,1,1,0,0,9,0.40,0.00
358,0.001000,502,358,1,1,0,0,9,0.50,0.00
358,0.001000,502,358,1,1,0,0,9,0.75,1810.40
358,0.001000,502,358,1,1,0,0,9,1.00,21769.37
358,0.001000,502,358,1,1,0,0,10,0.00,0.00
358,0.001000,502,358,1,1,0,0,10,0.20,0.00
358,0.001000,502,358,1,1,0,0,10,0.40,0.00
358,0.001000,502,358,1,1,0,0,10,0.50,0.00
358,0.001000,502,358,1,1,0,0,10,0.75,2150.96
358,0.001000,502,358,1,1,0,0,10,1.00,28722.44
361,0.001000,506,361,1,1,0,0,1,0.00,0.00
361,0.001000,506,361,1,1,0,0,1,0.20,0.00
361,0.001000,506,361,1,1,0,0,1,0.40,0.00
361,0.001000,506,361,1,1,0,0,1,0.50,0.00
361,0.001000,506,361,1,1,0,0,1,0.75,841.40
361,0.001000,506,361,1,1,0,0,1,1.00,9462.44
361,0.001000,506,361,1,1,0,0,2,0.00,0.00
361,0.001000,506,361,1,1,0,0,2,0.20,0.00
361,0.001000,506,361,1,1,0,0,2,0.40,0.00
361,0.001000,506,361,1,1,0,0,2,0.50,0.00
361,0.001000,506,361,1,1,0,0,2,0.75,13530.43
361,0.001000,506,361,1,1,0,0,2,1.00,26861.62
361,0.001000,506,361,1,1,0,0,3,0.00,0.00
361,0.001000,506,361,1,1,0,0,3,0.20,0.00
361,0.001000,506,361,1,1,0,0,3,0.40,0.00
361,0.001000,506,361,1,1,0,0,3,0.50,0.00
361,0.001000,506,361,1,1,0,0,3,0.75,0.00
361,0.001000,506,361,1,1,0,0,3,1.00,1362.26
361,0.001000,506,361,1,1,0,0,4,0.00,0.00
361,0.001000,506,361,1,1,0,0,4,0.20,0.00
361,0.001000,506,361,1,1,0,0,4,0.40,0.00
361,0.001000,506,361,1,1,0,0,4,0.50,0.00
361,0.001000,506,361,1,1,0,0,4,0.75,172.29
361,0.001000,506,361,1,1,0,0,4,1.00,1271.49
361,0.001000,506,361,1,1,0,0,5,0.00,0.00
361,0.001000,506,361,1,1,0,0,5,0.20,0.00
361,0.001000,506,361,1,1,0,0,5,0.40,0.00
361,0.001000,506,361,1,1,0,0,5,0.50,0.00
361,0.001000,506,361,1,1,0,0,5,0.75,2222.63
361,0.001000,506,361,1,1,0,0,5,1.00,9583.89
361,0.001000,506,361,1,1,0,0,6,0.00,0.00
361,0.001000,506,361,1,1,0,0,6,0.20,0.00
361,0.001000,506,361,1,1,0,0,6,0.40,0.00
361,0.001000,506,361,1,1,0,0,6,0.50,0.00
361,0.001000,506,361,1,1,0,0,6,0.75,8760.21
361,0.001000,506,361,1,1,0,0,6,1.00,28641.04
361,0.001000,506,361,1,1,0,0,7,0.00,0.00
361,0.001000,506,361,1,1,0,0,7,0.20,0.00
361,0.001000,506,361,1,1,0,0,7,0.40,0.00
361,0.001000,506,361,1,1,0,0,7,0.50,0.00
361,0.001000,506,361,1,1,0,0,7,0.75,85.61
361,0.001000,506,361,1,1,0,0,7,1.00,4955.58
361,0.001000,506,361,1,1,0,0,8,0.00,0.00
361,0.001000,506,361,1,1,0,0,8,0.20,0.00
361,0.001000,506,361,1,1,0,0,8,0.40,0.00
361,0.001000,506,361,1,1,0,0,8,0.50,0.00
361,0.001000,506,361,1,1,0,0,8,0.75,7203.49
361,0.001000,506,361,1,1,0,0,8,1.00,10889.87
361,0.001000,506,361,1,1,0,0,9,0.00,0.00
361,0.001000,506,361,1,1,0,0,9,0.20,0.00
361,0.001000,506,361,1,1,0,0,9,0.40,0.00
361,0.001000,506,361,1,1,0,0,9,0.50,0.00
361,0.001000,506,361,1,1,0,0,9,0.75,2998.02
361,0.001000,506,361,1,1,0,0,9,1.00,20526.56
361,0.001000,506,361,1,1,0,0,10,0.00,0.00
361,0.001000,506,361,1,1,0,0,10,0.20,0.00
361,0.001000,506,361,1,1,0,0,10,0.40,0.00
361,0.001000,506,361,1,1,0,0,10,0.50,0.00
361,0.001000,506,361,1,1,0,0,10,0.75,1996.71
361,0.001000,506,361,1,1,0,0,10,1.00,11485.87
366,0.001000,510,366,1,1,0,0,1,0.00,0.00
366,0.001000,510,366,1,1,0,0,1,0.20,0.00
366,0.001000,510,366,1,1,0,0,1,0.40,0.00
366,0.001000,510,366,1,1,0,0,1,0.50,0.00
366,0.001000,510,366,1,1,0,0,1,0.75,0.00
366,0.001000,510,366,1,1,0,0,1,1.00,9144.25
366,0.001000,510,366,1,1,0,0,2,0.00,0.00
366,0.001000,510,366,1,1,0,0,2,0.20,0.00
366,0.001000,510,366,1,1,0,0,2,0.40,0.00
366,0.001000,510,366,1,1,0,0,2,0.50,0.00
366,0.001000,510,366,1,1,0,0,2,0.75,0.00
366,0.001000,510,366,1,1,0,0,2,1.00,49465.14
366,0.001000,510,366,1,1,0,0,3,0.00,0.00
366,0.001000,510,366,1,1,0,0,3,0.20,0.00
366,0.001000,510,366,1,1,0,0,3,0.40,0.00
366,0.001000,510,366,1,1,0,0,3,0.50,0.00
366,0.001000,510,366,1,1,0,0,3,0.75,0.00
366,0.001000,510,366,1,1,0,0,3,1.00,10552.69
366,0.001000,510,366,1,1,0,0,4,0.00,0.00
366,0.001000,510,366,1,1,0,0,4,0.20,0.00
366,0.001000,510,366,1,1,0,0,4,0.40,0.00
366,0.001000,510,366,1,1,0,0,4,0.50,0.00
366,0.001000,510,366,1,1,0,0,4,0.75,0.00
366,0.001000,510,366,1,1,0,0,4,1.00,1535.09
366,0.001000,510,366,1,1,0,0,5,0.00,0.00
366,0.001000,510,366,1,1,0,0,5,0.20,0.00
366,0.001000,510,366,1,1,0,0,5,0.40,0.00
366,0.001000,510,366,1,1,0,0,5,0.50,0.00
366,0.001000,510,366,1,1,0,0,5,0.75,0.00
366,0.001000,510,366,1,1,0,0,5,1.00,7181.66
366,0.001000,510,366,1,1,0,0,6,0.00,0.00
366,0.001000,510,366,1,1,0,0,6,0.20,0.00
366,0.001000,510,366,1,1,0,0,6,0.40,0.00
366,0.001000,510,366,1,1,0,0,6,0.50,0.00
366,0.001000,510,366,1,1,0,0,6,0.75,0.00
366,0.001000,510,366,1,1,0,0,6,1.00,32276.54
366,0.001000,510,366,1,1,0,0,7,0.00,0.00
366,0.001000,510,366,1,1,0,0,7,0.20,0.00
366,0.001000,510,366,1,1,0,0,7,0.40,0.00
366,0.001000,510,366,1,1,0,0,7,0.50,0.00
366,0.001000,510,366,1,1,0,0,7,0.75,0.00
366,0.001000,510,366,1,1,0,0,7,1.00,5355.23
366,0.001000,510,366,1,1,0,0,8,0.00,0.00
366,0.001000,510,366,1,1,0,0,8,0.20,0.00
366,0.001000,510,366,1,1,0,0,8,0.40,0.00
366,0.001000,510,366,1,1,0,0,8,0.50,0.00
366,0.001000,510,366,1,1,0,0,8,0.75,0.00
366,0.001000,510,366,1,1,0,0,8,1.00,18580.96
366,0.001000,510,366,1,1,0,0,9,0.00,0.00
366,0.001000,510,366,1,1,0,0,9,0.20,0.00
366,0.001000,510,366,1,1,0,0,9,0.40,0.00
366,0.001000,510,366,1,1,0,0,9,0.50,0.00
366,0.001000,510,366,1,1,0,0,9,0.75,0.00
366,0.001000,510,366,1,1,0,0,9,1.00,15809.31
366,0.001000,510,366,1,1,0,0,10,0.00,0.00
366,0.001000,510,366,1,1,0,0,10,0.20,0.00
366,0.001000,510,366,1,1,0,0,10,0.40,0.00
366,0.001000,510,366,1,1,0,0,10,0.50,0.00
366,0.001000,510,366,1,1,0,0,10,0.75,0.00
366,0.001000,510,366,1,1,0,0,10,1.00,26089.48
369,0.001000,514,369,1,1,0,0,1,0.00,0.00
369,0.001000,514,369,1,1,0,0,1,0.20,0.00
369,0.001000,514,369,1,1,0,0,1,0.40,0.00
369,0.001000,514,369,1,1,0,0,1,0.50,0.00
369,0.001000,514,369,1,1,0,0,1,0.75,203.78
369,0.001000,514,369,1,1,0,0,1,1.00,28689.88
369,0.001000,514,369,1,1,0,0,2,0.00,0.00
369,0.001000,514,369,1,1,0,0,2,0.20,0.00
369,0.001000,514,369,1,1,0,0,2,0.40,0.00
369,0.001000,514,369,1,1,0,0,2,0.50,0.00
369,0.001000,514,369,1,1,0,0,2,0.75,2172.21
369,0.001000,514,369,1,1,0,0,2,1.00,108725.01
369,0.001000,514,369,1,1,0,0,3,0.00,0.00
369,0.001000,514,369,1,1,0,0,3,0.20,0.00
369,0.001000,514,369,1,1,0,0,3,0.40,0.00
369,0.001000,514,369,1,1,0,0,3,0.50,0.00
369,0.001000,514,369,1,1,0,0,3,0.75,0.00
369,0.001000,514,369,1,1,0,0,3,1.00,21691.45
369,0.001000,514,369,1,1,0,0,4,0.00,0.00
369,0.001000,514,369,1,1,0,0,4,0.20,0.00
369,0.001000,514,369,1,1,0,0,4,0.40,0.00
369,0.001000,514,369,1,1,0,0,4,0.50,0.00
369,0.001000,514,369,1,1,0,0,4,0.75,36.06
369,0.001000,514,369,1,1,0,0,4,1.00,3491.30
369,0.001000,514,369,1,1,0,0,5,0.00,0.00
369,0.001000,514,369,1,1,0,0,5,0.20,0.00
369,0.001000,514,369,1,1,0,0,5,0.40,0.00
369,0.001000,514,369,1,1,0,0,5,0.50,0.00
369,0.001000,514,369,1,1,0,0,5,0.75,352.21
369,0.001000,514,369,1,1,0,0,5,1.00,43696.62
369,0.001000,514,369,1,1,0,0,6,0.00,0.00
369,0.001000,514,369,1,1,0,0,6,0.20,0.00
369,0.001000,514,369,1,1,0,0,6,0.40,0.00
369,0.001000,514,369,1,1,0,0,6,0.50,0.00
369,0.001000,514,369,1,1,0,0,6,0.75,1408.73
369,0.001000,514,369,1,1,0,0,6,1.00,96106.77
369,0.001000,514,369,1,1,0,0,7,0.00,0.00
369,0.001000,514,369,1,1,0,0,7,0.20,0.00
369,0.001000,514,369,1,1,0,0,7,0.40,0.00
369,0.001000,514,369,1,1,0,0,7,0.50,0.00
369,0.001000,514,369,1,1,0,0,7,0.75,0.00
369,0.001000,514,369,1,1,0,0,7,1.00,13811.49
369,0.001000,514,369,1,1,0,0,8,0.00,0.00
369,0.001000,514,369,1,1,0,0,8,0.20,0.00
369,0.001000,514,369,1,1,0,0,8,0.40,0.00
369,0.001000,514,369,1,1,0,0,8,0.50,0.00
369,0.001000,514,369,1,1,0,0,8,0.75,246.39
369,0.001000,514,369,1,1,0,0,8,1.00,52053.12
369,0.001000,514,369,1,1,0,0,9,0.00,0.00
369,0.001000,514,369,1,1,0,0,9,0.20,0.00
369,0.001000,514,369,1,1,0,0,9,0.40,0.00
369,0.001000,514,369,1,1,0,0,9,0.50,0.00
369,0.001000,514,369,1,1,0,0,9,0.75,0.00
369,0.001000,514,369,1,1,0,0,9,1.00,70920.27
369,0.001000,514,369,1,1,0,0,10,0.00,0.00
369,0.001000,514,369,1,1,0,0,10,0.20,0.00
369,0.001000,514,369,1,1,0,0,10,0.40,0.00
369,0.001000,514,369,1,1,0,0,10,0.50,0.00
369,0.001000,514,369,1,1,0,0,10,0.75,786.83
369,0.001000,514,369,1,1,0,0,10,1.00,59415.67
371,0.001000,517,371,1,1,0,0,1,0.00,0.00
371,0.001000,517,371,1,1,0,0,1,0.20,0.00
371,0.001000,517,371,1,1,0,0,1,0.40,0.00
371,0.001000,517,371,1,1,0,0,1,0.50,0.00
371,0.001000,517,371,1,1,0,0,1,0.75,1043.25
371,0.001000,517,371,1,1,0,0,1,1.00,1653.71
371,0.001000,517,371,1,1,0,0,2,0.00,0.00
371,0.001000,517,371,1,1,0,0,2,0.20,0.00
371,0.001000,517,371,1,1,0,0,2,0.40,0.00
371,0.001000,517,371,1,1,0,0,2,0.50,0.00
371,0.001000,517,371,1,1,0,0,2,0.75,1922.86
371,0.001000,517,371,1,1,0,0,2,1.00,5371.87
371,0.001000,517,371,1,1,0,0,3,0.00,0.00
371,0.001000,517,371,1,1,0,0,3,0.20,0.00
371,0.001000,517,371,1,1,0,0,3,0.40,0.00
371,0.001000,517,371,1,1,0,0,3,0.50,0.00
371,0.001000,517,371,1,1,0,0,3,0.75,80.46
371,0.001000,517,371,1,1,0,0,3,1.00,1136.62
371,0.001000,517,371,1,1,0,0,4,0.00,0.00
371,0.001000,517,371,1,1,0,0,4,0.20,0.00
371,0.001000,517,371,1,1,0,0,4,0.40,0.00
371,0.001000,517,371,1,1,0,0,4,0.50,0.00
371,0.001000,517,371,1,1,0,0,4,0.75,58.69
371,0.001000,517,371,1,1,0,0,4,1.00,532.42
371,0.001000,517,371,1,1,0,0,5,0.00,0.00
371,0.001000,517,371,1,1,0,0,5,0.20,0.00
371,0.001000,517,371,1,1,0,0,5,0.40,0.00
371,0.001000,517,371,1,1,0,0,5,0.50,0.00
371,0.001000,517,371,1,1,0,0,5,0.75,0.00
371,0.001000,517,371,1,1,0,0,5,1.00,508.64
371,0.001000,517,371,1,1,0,0,6,0.00,0.00
371,0.001000,517,371,1,1,0,0,6,0.20,0.00
371,0.001000,517,371,1,1,0,0,6,0.40,0.00
371,0.001000,517,371,1,1,0,0,6,0.50,0.00
371,0.001000,517,371,1,1,0,0,6,0.75,1743.60
371,0.001000,517,371,1,1,0,0,6,1.00,6236.18
371,0.001000,517,371,1,1,0,0,7,0.00,0.00
371,0.001000,517,371,1,1,0,0,7,0.20,0.00
371,0.001000,517,371,1,1,0,0,7,0.40,0.00
371,0.001000,517,371,1,1,0,0,7,0.50,0.00
371,0.001000,517,371,1,1,0,0,7,0.75,0.00
371,0.001000,517,371,1,1,0,0,7,1.00,1059.31
371,0.001000,517,371,1,1,0,0,8,0.00,0.00
371,0.001000,517,371,1,1,0,0,8,0.20,0.00
371,0.001000,517,371,1,1,0,0,8,0.40,0.00
371,0.001000,517,371,1,1,0,0,8,0.50,0.00
371,0.001000,517,371,1,1,0,0,8,0.75,0.00
371,0.001000,517,371,1,1,0,0,8,1.00,5228.85
371,0.001000,517,371,1,1,0,0,9,0.00,0.00
371,0.001000,517,371,1,1,0,0,9,0.20,0.00
371,0.001000,517,371,1,1,0,0,9,0.40,0.00
371,0.001000,517,371,1,1,0,0,9,0.50,0.00
371,0.001000,517,371,1,1,0,0,9,0.75,811.35
371,0.001000,517,371,1,1,0,0,9,1.00,5516.88
371,0.001000,517,371,1,1,0,0,10,0.00,0.00
371,0.001000,517,371,1,1,0,0,10,0.20,0.00
371,0.001000,517,371,1,1,0,0,10,0.40,0.00
371,0.001000,517,371,1,1,0,0,10,0.50,0.00
371,0.001000,517,371,1,1,0,0,10,0.75,241.63
371,0.001000,517,371,1,1,0,0,10,1.00,4594.33
374,0.001000,521,374,1,1,0,0,1,0.00,0.00
374,0.001000,521,374,1,1,0,0,1,0.20,0.00
374,0.001000,521,374,1,1,0,0,1,0.40,0.00
374,0.001000,521,374,1,1,0,0,1,0.50,0.00
374,0.001000,521,374,1,1,0,0,1,0.75,0.00
374,0.001000,521,374,1,1,0,0,1,1.00,25981.01
374,0.001000,521,374,1,1,0,0,2,0.00,0.00
374,0.001000,521,374,1,1,0,0,2,0.20,0.00
374,0.001000,521,374,1,1,0,0,2,0.40,0.00
374,0.001000,521,374,1,1,0,0,2,0.50,0.00
374,0.001000,521,374,1,1,0,0,2,0.75,0.00
374,0.001000,521,374,1,1,0,0,2,1.00,57189.08
374,0.001000,521,374,1,1,0,0,3,0.00,0.00
374,0.001000,521,374,1,1,0,0,3,0.20,0.00
374,0.001000,521,374,1,1,0,0,3,0.40,0.00
374,0.001000,521,374,1,1,0,0,3,0.50,0.00
374,0.001000,521,374,1,1,0,0,3,0.75,0.00
374,0.001000,521,374,1,1,0,0,3,1.00,11873.26
374,0.001000,521,374,1,1,0,0,4,0.00,0.00
374,0.001000,521,374,1,1,0,0,4,0.20,0.00
374,0.001000,521,374,1,1,0,0,4,0.40,0.00
374,0.001000,521,374,1,1,0,0,4,0.50,0.00
374,0.001000,521,374,1,1,0,0,4,0.75,0.00
374,0.001000,521,374,1,1,0,0,4,1.00,2237.15
374,0.001000,521,374,1,1,0,0,5,0.00,0.00
374,0.001000,521,374,1,1,0,0,5,0.20,0.00
374,0.001000,521,374,1,1,0,0,5,0.40,0.00
374,0.001000,521,374,1,1,0,0,5,0.50,0.00
374,0.001000,521,374,1,1,0,0,5,0.75,0.00
374,0.001000,521,374,1,1,0,0,5,1.00,19452.23
374,0.001000,521,374,1,1,0,0,6,0.00,0.00
374,0.001000,521,374,1,1,0,0,6,0.20,0.00
374,0.001000,521,374,1,1,0,0,6,0.40,0.00
374,0.001000,521,374,1,1,0,0,6,0.50,0.00
374,0.001000,521,374,1,1,0,0,6,0.75,0.00
374,0.001000,521,374,1,1,0,0,6,1.00,112425.00
374,0.001000,521,374,1,1,0,0,7,0.00,0.00
374,0.001000,521,374,1,1,0,0,7,0.20,0.00
374,0.001000,521,374,1,1,0,0,7,0.40,0.00
374,0.001000,521,374,1,1,0,0,7,0.50,0.00
374,0.001000,521,374,1,1,0,0,7,0.75,0.00
374,0.001000,521,374,1,1,0,0,7,1.00,7108.43
374,0.001000,521,374,1,1,0,0,8,0.00,0.00
374,0.001000,521,374,1,1,0,0,8,0.20,0.00
374,0.001000,521,374,1,1,0,0,8,0.40,0.00
374,0.001000,521,374,1,1,0,0,8,0.50,0.00
374,0.001000,521,374,1,1,0,0,8,0.75,0.00
374,0.001000,521,374,1,1,0,0,8,1.00,14814.24
374,0.001000,521,374,1,1,0,0,9,0.00,0.00
374,0.001000,521,374,1,1,0,0,9,0.20,0.00
374,0.001000,521,374,1,1,0,0,9,0.40,0.00
374,0.001000,521,374,1,1,0,0,9,0.50,0.00
374,0.001000,521,374,1,1,0,0,9,0.75,0.00
374,0.001000,521,374,1,1,0,0,9,1.00,28017.35
374,0.001000,521,374,1,1,0,0,10,0.00,0.00
374,0.001000,521,374,1,1,0,0,10,0.20,0.00
374,0.001000,521,374,1,1,0,0,10,0.40,0.00
374,0.001000,521,374,1,1,0,0,10,0.50,0.00
374,0.001000,521,374,1,1,0,0,10,0.75,0.00
374,0.001000,521,374,1,1,0,0,10,1.00,32757.75
376,0.001000,524,376,1,1,0,0,1,0.00,0.00
376,0.001000,524,376,1,1,0,0,1,0.20,0.00
376,0.001000,524,376,1,1,0,0,1,0.40,0.00
376,0.001000,524,376,1,1,0,0,1,0.50,0.00
376,0.001000,524,376,1,1,0,0,1,0.75,0.00
376,0.001000,524,376,1,1,0,0,1,1.00,5357.25
376,0.001000,524,376,1,1,0,0,2,0.00,0.00
376,0.001000,524,376,1,1,0,0,2,0.20,0.00
376,0.001000,524,376,1,1,0,0,2,0.40,0.00
376,0.001000,524,376,1,1,0,0,2,0.50,0.00
376,0.001000,524,376,1,1,0,0,2,0.75,0.00
376,0.001000,524,376,1,1,0,0,2,1.00,22687.55
376,0.001000,524,376,1,1,0,0,3,0.00,0.00
376,0.001000,524,376,1,1,0,0,3,0.20,0.00
376,0.001000,524,376,1,1,0,0,3,0.40,0.00
376,0.001000,524,376,1,1,0,0,3,0.50,0.00
376,0.001000,524,376,1,1,0,0,3,0.75,0.00
376,0.001000,524,376,1,1,0,0,3,1.00,4102.67
376,0.001000,524,376,1,1,0,0,4,0.00,0.00
376,0.001000,524,376,1,1,0,0,4,0.20,0.00
376,0.001000,524,376,1,1,0,0,4,0.40,0.00
376,0.001000,524,376,1,1,0,0,4,0.50,0.00
376,0.001000,524,376,1,1,0,0,4,0.75,0.00
376,0.001000,524,376,1,1,0,0,4,1.00,668.48
376,0.001000,524,376,1,1,0,0,5,0.00,0.00
376,0.001000,524,376,1,1,0,0,5,0.20,0.00
376,0.001000,524,376,1,1,0,0,5,0.40,0.00
376,0.001000,524,376,1,1,0,0,5,0.50,0.00
376,0.001000,524,376,1,1,0,0,5,0.75,0.00
376,0.001000,524,376,1,1,0,0,5,1.00,7980.74
376,0.001000,524,376,1,1,0,0,6,0.00,0.00
376,0.001000,524,376,1,1,0,0,6,0.20,0.00
376,0.001000,524,376,1,1,0,0,6,0.40,0.00
376,0.001000,524,376,1,1,0,0,6,0.50,0.00
376,0.001000,524,376,1,1,0,0,6,0.75,0.00
376,0.001000,524,376,1,1,0,0,6,1.00,41654.86
376,0.001000,524,376,1,1,0,0,7,0.00,0.00
376,0.001000,524,376,1,1,0,0,7,0.20,0.00
376,0.001000,524,376,1,1,0,0,7,0.40,0.00
376,0.001000,524,376,1,1,0,0,7,0.50,0.00
376,0.001000,524,376,1,1,0,0,7,0.75,0.00
376,0.001000,524,376,1,1,0,0,7,1.00,3361.32
376,0.001000,524,376,1,1,0,0,8,0.00,0.00
376,0.001000,524,376,1,1,0,0,8,0.20,0.00
376,0.001000,524,376,1,1,0,0,8,0.40,0.00
376,0.001000,524,376,1,1,0,0,8,0.50,0.00
376,0.001000,524,376,1,1,0,0,8,0.75,0.00
376,0.001000,524,376,1,1,0,0,8,1.00,12038.88
376,0.001000,524,376,1,1,0,0,9,0.00,0.00
376,0.001000,524,376,1,1,0,0,9,0.20,0.00
376,0.001000,524,376,1,1,0,0,9,0.40,0.00
376,0.001000,524,376,1,1,0,0,9,0.50,0.00
376,0.001000,524,376,1,1,0,0,9,0.75,0.00
376,0.001000,524,376,1,1,0,0,9,1.00,15395.47
376,0.001000,524,376,1,1,0,0,10,0.00,0.00
376,0.001000,524,376,1,1,0,0,10,0.20,0.00
376,0.001000,524,376,1,1,0,0,10,0.40,0.00
376,0.001000,524,376,1,1,0,0,10,0.50,0.00
376,0.001000,524,376,1,1,0,0,10,0.75,0.00
376,0.001000,524,376,1,1,0,0,10,1.00,1914.10
379,0.001000,533,379,1,1,0,0,1,0.00,4325.43
379,0.001000,533,379,1,1,0,0,1,0.20,7504.61
379,0.001000,533,379,1,1,0,0,1,0.40,13047.50
379,0.001000,533,379,1,1,0,0,1,0.50,15508.71
379,0.001000,533,379,1,1,0,0,1,0.75,35669.29
379,0.001000,533,379,1,1,0,0,1,1.00,54927.12
379,0.001000,533,379,1,1,0,0,2,0.00,16763.42
379,0.001000,533,379,1,1,0,0,2,0.20,39975.99
379,0.001000,533,379,1,1,0,0,2,0.40,74964.19
379,0.001000,533,379,1,1,0,0,2,0.50,88696.46
379,0.001000,533,379,1,1,0,0,2,0.75,102642.13
379,0.001000,533,379,1,1,0,0,2,1.00,178890.55
379,0.001000,533,379,1,1,0,0,3,0.00,6442.87
379,0.001000,533,379,1,1,0,0,3,0.20,8862.09
379,0.001000,533,379,1,1,0,0,3,0.40,11992.61
379,0.001000,533,379,1,1,0,0,3,0.50,14118.93
379,0.001000,533,379,1,1,0,0,3,0.75,21079.97
379,0.001000,533,379,1,1,0,0,3,1.00,27199.82
379,0.001000,533,379,1,1,0,0,4,0.00,1322.41
