Period,PeriodWeight,EventId,Year,Month,Day,Hour,Minute,SummaryId,SampleType,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
497,0.001000,709,497,1,1,0,0,2,1,0.0000,81277.06,0.00,202147.08,202147.08,202147.08,202147.08
497,0.001000,709,497,1,1,0,0,2,2,0.8000,87740.41,67010.49,202147.08,202147.08,161717.64,202147.08
497,0.001000,709,497,1,1,0,0,3,1,0.0000,16461.18,0.00,40941.18,40941.18,40941.18,40941.18
497,0.001000,709,497,1,1,0,0,3,2,0.9000,14729.28,8052.31,40941.18,40941.18,36847.06,40941.18
497,0.001000,709,497,1,1,0,0,4,1,0.0000,3086.47,0.00,7676.47,7676.47,7676.47,7676.47
497,0.001000,709,497,1,1,0,0,4,2,0.9000,3179.60,1983.07,7676.47,7676.47,6908.82,7676.47
497,0.001000,709,497,1,1,0,0,5,1,0.0000,25720.59,0.00,63970.59,63970.59,63970.59,63970.59
497,0.001000,709,497,1,1,0,0,5,2,0.9000,26536.77,19317.22,63970.59,63970.59,57573.53,63970.59
497,0.001000,709,497,1,1,0,0,6,1,0.0000,72017.65,0.00,179117.67,179117.67,179117.67,179117.67
497,0.001000,709,497,1,1,0,0,6,2,0.9000,81722.81,53911.77,179117.67,179117.67,161205.91,179117.67
497,0.001000,709,497,1,1,0,0,7,1,0.0000,9259.41,0.00,23029.41,23029.41,23029.41,23029.41
497,0.001000,709,497,1,1,0,0,7,2,0.9000,10045.26,5667.28,23029.41,23029.41,20726.47,23029.41
497,0.001000,709,497,1,1,0,0,8,1,0.0000,31893.53,0.00,79323.54,79323.54,79323.54,79323.54
497,0.001000,709,497,1,1,0,0,8,2,0.9000,31875.83,21050.73,79323.54,79323.54,71391.19,79323.54
497,0.001000,709,497,1,1,0,0,9,1,0.0000,43210.59,0.00,107470.60,107470.60,107470.60,107470.60
497,0.001000,709,497,1,1,0,0,9,2,0.9000,46009.25,24995.01,107470.60,107470.60,96723.55,107470.60
497,0.001000,709,497,1,1,0,0,10,1,0.0000,44239.41,0.00,110029.42,110029.42,110029.42,110029.42
497,0.001000,709,497,1,1,0,0,10,2,0.9000,44321.70,29568.87,110029.42,110029.42,99026.49,110029.42
502,0.001000,713,502,1,1,0,0,1,1,0.0000,49997.72,0.00,56294.12,56294.12,56294.12,56294.12
502,0.001000,713,502,1,1,0,0,1,2,1.0000,44262.26,16668.69,56294.12,56294.12,56294.13,56294.12
502,0.001000,713,502,1,1,0,0,2,1,0.0000,179537.27,0.00,202147.08,202147.08,202147.08,202147.08
502,0.001000,713,502,1,1,0,0,2,2,1.0000,158377.72,49068.19,202147.08,202147.08,202147.05,202147.08
502,0.001000,713,502,1,1,0,0,3,1,0.0000,36361.98,0.00,40941.18,40941.18,40941.18,40941.18
502,0.001000,713,502,1,1,0,0,3,2,1.0000,32133.43,10894.89,40941.18,40941.18,40941.18,40941.18
502,0.001000,713,502,1,1,0,0,4,1,0.0000,6817.87,0.00,7676.47,7676.47,7676.47,7676.47
502,0.001000,713,502,1,1,0,0,4,2,1.0000,6153.24,1952.90,7676.47,7676.47,7676.47,7676.47
502,0.001000,713,502,1,1,0,0,5,1,0.0000,56815.59,0.00,63970.59,63970.59,63970.59,63970.59
502,0.001000,713,502,1,1,0,0,5,2,1.0000,49517.69,14690.27,63970.59,63970.59,63970.59,63970.59
502,0.001000,713,502,1,1,0,0,6,1,0.0000,159083.66,0.00,179117.67,179117.67,179117.67,179117.67
502,0.001000,713,502,1,1,0,0,6,2,1.0000,137554.84,51992.46,179117.67,179117.67,179117.67,179117.67
502,0.001000,713,502,1,1,0,0,7,1,0.0000,20453.61,0.00,23029.41,23029.41,23029.41,23029.41
502,0.001000,713,502,1,1,0,0,7,2,1.0000,18244.03,6431.43,23029.41,23029.41,23029.41,23029.41
502,0.001000,713,502,1,1,0,0,8,1,0.0000,70451.34,0.00,79323.54,79323.54,79323.54,79323.54
502,0.001000,713,502,1,1,0,0,8,2,1.0000,65746.30,18502.04,79323.54,79323.54,79323.54,79323.54
502,0.001000,713,502,1,1,0,0,9,1,0.0000,95450.19,0.00,107470.59,107470.60,107470.60,107470.60
502,0.001000,713,502,1,1,0,0,9,2,1.0000,81741.15,30000.58,107470.59,107470.60,107470.62,107470.60
502,0.001000,713,502,1,1,0,0,10,1,0.0000,97722.81,0.00,110029.42,110029.42,110029.42,110029.42
502,0.001000,713,502,1,1,0,0,10,2,1.0000,92249.70,25993.26,110029.42,110029.42,110029.44,110029.42
502,0.001000,714,502,1,1,0,0,1,1,0.0000,56294.12,0.00,56294.12,56294.12,56294.12,56294.12
502,0.001000,714,502,1,1,0,0,1,2,1.0000,56194.09,231.25,56294.12,56294.12,56294.13,56294.12
502,0.001000,714,502,1,1,0,0,2,1,0.0000,202147.09,0.00,202147.08,202147.08,202147.08,202147.08
502,0.001000,714,502,1,1,0,0,2,2,1.0000,200037.88,6321.87,202147.08,202147.08,202147.05,202147.08
502,0.001000,714,502,1,1,0,0,3,1,0.0000,40941.18,0.00,40941.18,40941.18,40941.18,40941.18
502,0.001000,714,502,1,1,0,0,3,2,1.0000,40753.20,525.49,40941.18,40941.18,40941.18,40941.18
502,0.001000,714,502,1,1,0,0,4,1,0.0000,7676.47,0.00,7676.47,7676.47,7676.47,7676.47
502,0.001000,714,502,1,1,0,0,4,2,1.0000,7573.33,245.22,7676.47,7676.47,7676.47,7676.47
502,0.001000,714,502,1,1,0,0,5,1,0.0000,63970.60,0.00,63970.59,63970.59,63970.59,63970.59
502,0.001000,714,502,1,1,0,0,5,2,1.0000,63856.93,261.28,63970.59,63970.59,63970.59,63970.59
502,0.001000,714,502,1,1,0,0,6,1,0.0000,179117.67,0.00,179117.67,179117.67,179117.67,179117.67
502,0.001000,714,502,1,1,0,0,6,2,1.0000,178799.38,739.01,179117.67,179117.67,179117.67,179117.67
502,0.001000,714,502,1,1,0,0,7,1,0.0000,23029.41,0.00,23029.41,23029.41,23029.41,23029.41
502,0.001000,714,502,1,1,0,0,7,2,1.0000,22988.49,96.00,23029.41,23029.41,23029.41,23029.41
502,0.001000,714,502,1,1,0,0,8,1,0.0000,79323.54,0.00,79323.54,79323.54,79323.54,79323.54
502,0.001000,714,502,1,1,0,0,8,2,1.0000,78205.21,2574.71,79323.54,79323.54,79323.54,79323.54
502,0.001000,714,502,1,1,0,0,9,1,0.0000,107470.60,0.00,107470.60,107470.60,107470.60,107470.60
502,0.001000,714,502,1,1,0,0,9,2,1.0000,101833.11,12223.76,107470.60,107470.60,107470.62,107470.60
502,0.001000,714,502,1,1,0,0,10,1,0.0000,110029.42,0.00,110029.42,110029.42,110029.42,110029.42
502,0.001000,714,502,1,1,0,0,10,2,1.0000,109833.90,453.55,110029.42,110029.42,110029.44,110029.42
505,0.001000,718,505,1,1,0,0,1,2,0.3000,2280.23,4638.42,56294.12,56294.12,16888.24,56294.12
505,0.001000,718,505,1,1,0,0,2,2,0.2000,5806.76,12271.70,202147.08,202147.08,40429.41,202147.08
505,0.001000,718,505,1,1,0,0,3,2,0.2000,762.10,1899.70,40941.18,40941.18,8188.24,40941.18
505,0.001000,718,505,1,1,0,0,4,2,0.3000,190.59,354.71,7676.47,7676.47,2302.94,7676.47
505,0.001000,718,505,1,1,0,0,5,2,0.2000,1734.56,3733.44,63970.59,63970.59,12794.12,63970.59
505,0.001000,718,505,1,1,0,0,6,2,0.3000,3193.96,5512.37,179117.67,179117.67,53735.30,179117.67
505,0.001000,718,505,1,1,0,0,7,2,0.1000,320.33,1012.99,23029.41,23029.41,2302.94,23029.41
505,0.001000,718,505,1,1,0,0,8,2,0.3000,1952.63,4046.15,79323.54,79323.54,23797.06,79323.54
505,0.001000,718,505,1,1,0,0,9,2,0.3000,3966.54,7844.75,107470.60,107470.60,32241.18,107470.60
505,0.001000,718,505,1,1,0,0,10,2,0.2000,3171.15,7057.62,110029.42,110029.42,22005.88,110029.42
508,0.001000,720,508,1,1,0,0,1,1,0.0000,16139.72,0.00,56294.12,56294.12,56294.12,56294.12
508,0.001000,720,508,1,1,0,0,1,2,0.9000,15423.97,9416.14,56294.12,56294.12,50664.72,56294.12
508,0.001000,720,508,1,1,0,0,2,1,0.0000,57956.26,0.00,202147.09,202147.08,202147.08,202147.08
508,0.001000,720,508,1,1,0,0,2,2,0.8000,62100.91,44163.26,202147.09,202147.08,161717.64,202147.08
508,0.001000,720,508,1,1,0,0,3,1,0.0000,11737.98,0.00,40941.18,40941.18,40941.18,40941.18
508,0.001000,720,508,1,1,0,0,3,2,0.9000,12446.46,8221.06,40941.18,40941.18,36847.06,40941.18
508,0.001000,720,508,1,1,0,0,4,1,0.0000,2200.87,0.00,7676.47,7676.47,7676.47,7676.47
508,0.001000,720,508,1,1,0,0,4,2,0.9000,2247.41,1853.12,7676.47,7676.47,6908.82,7676.47
508,0.001000,720,508,1,1,0,0,5,1,0.0000,18340.59,0.00,63970.60,63970.59,63970.59,63970.59
508,0.001000,720,508,1,1,0,0,5,2,0.9000,19413.38,18020.56,63970.60,63970.59,57573.53,63970.59
508,0.001000,720,508,1,1,0,0,6,1,0.0000,51353.65,0.00,179117.66,179117.67,179117.67,179117.67
508,0.001000,720,508,1,1,0,0,6,2,0.9000,53619.38,29868.88,179117.66,179117.67,161205.91,179117.67
508,0.001000,720,508,1,1,0,0,7,1,0.0000,6602.61,0.00,23029.41,23029.41,23029.41,23029.41
508,0.001000,720,508,1,1,0,0,7,2,0.9000,6840.24,6074.81,23029.41,23029.41,20726.47,23029.41
508,0.001000,720,508,1,1,0,0,8,1,0.0000,22742.33,0.00,79323.54,79323.54,79323.54,79323.54
508,0.001000,720,508,1,1,0,0,8,2,0.9000,23723.30,19008.47,79323.54,79323.54,71391.19,79323.54
508,0.001000,720,508,1,1,0,0,9,1,0.0000,30812.19,0.00,107470.61,107470.60,107470.60,107470.60
508,0.001000,720,508,1,1,0,0,9,2,0.9000,32569.18,25495.05,107470.61,107470.60,96723.55,107470.60
508,0.001000,720,508,1,1,0,0,10,1,0.0000,31545.81,0.00,110029.42,110029.42,110029.42,110029.42
508,0.001000,720,508,1,1,0,0,10,2,0.9000,33897.35,28024.03,110029.42,110029.42,99026.49,110029.42
519,0.001000,737,519,1,1,0,0,1,2,0.1000,902.02,2852.43,56294.12,56294.12,5629.41,56294.12
519,0.001000,737,519,1,1,0,0,2,2,0.2000,8054.64,17059.13,202147.08,202147.08,40429.41,202147.08
519,0.001000,737,519,1,1,0,0,3,2,0.2000,1310.05,2995.22,40941.18,40941.18,8188.24,40941.18
519,0.001000,737,519,1,1,0,0,4,2,0.2000,128.73,367.84,7676.47,7676.47,1535.29,7676.47
519,0.001000,737,519,1,1,0,0,5,2,0.2000,1346.77,3072.57,63970.59,63970.59,12794.12,63970.59
519,0.001000,737,519,1,1,0,0,6,2,0.2000,5997.93,13587.15,179117.67,179117.67,35823.54,179117.67
519,0.001000,737,519,1,1,0,0,7,2,0.2000,766.67,1625.90,23029.41,23029.41,4605.88,23029.41
519,0.001000,737,519,1,1,0,0,8,2,0.2000,2392.69,5078.17,79323.54,79323.54,15864.71,79323.54
519,0.001000,737,519,1,1,0,0,9,2,0.1000,2292.40,7249.20,107470.60,107470.60,10747.06,107470.60
519,0.001000,737,519,1,1,0,0,10,2,0.2000,4107.25,9927.43,110029.42,110029.42,22005.88,110029.42
526,0.001000,745,526,1,1,0,0,1,2,0.1000,866.04,2738.67,56294.12,56294.12,5629.41,56294.12
526,0.001000,745,526,1,1,0,0,2,2,0.1000,4495.14,14214.88,202147.08,202147.08,20214.71,202147.08
526,0.001000,745,526,1,1,0,0,3,2,0.1000,1098.48,3473.71,40941.18,40941.18,4094.12,40941.18
526,0.001000,745,526,1,1,0,0,4,2,0.1000,104.18,329.44,7676.47,7676.47,767.65,7676.47
526,0.001000,745,526,1,1,0,0,5,2,0.1000,846.58,2677.11,63970.59,63970.59,6397.06,63970.59
526,0.001000,745,526,1,1,0,0,6,2,0.1000,1443.53,4564.86,179117.67,179117.67,17911.77,179117.67
526,0.001000,745,526,1,1,0,0,7,2,0.1000,278.00,879.11,23029.41,23029.41,2302.94,23029.41
526,0.001000,745,526,1,1,0,0,8,2,0.1000,1843.70,5830.29,79323.54,79323.54,7932.35,79323.54
526,0.001000,745,526,1,1,0,0,9,2,0.1000,72.57,229.48,107470.60,107470.60,10747.06,107470.60
526,0.001000,745,526,1,1,0,0,10,2,0.1000,830.29,2625.61,110029.42,110029.42,11002.94,110029.42
530,0.001000,749,530,1,1,0,0,1,2,0.2000,2226.52,5704.37,56294.12,56294.12,11258.83,56294.12
530,0.001000,749,530,1,1,0,0,2,2,0.2000,7496.31,20677.37,202147.08,202147.08,40429.41,202147.08
530,0.001000,749,530,1,1,0,0,3,2,0.2000,1498.95,4269.82,40941.18,40941.18,8188.24,40941.18
530,0.001000,749,530,1,1,0,0,4,2,0.2000,308.52,888.90,7676.47,7676.47,1535.29,7676.47
530,0.001000,749,530,1,1,0,0,5,2,0.2000,3330.68,7970.37,63970.59,63970.59,12794.12,63970.59
530,0.001000,749,530,1,1,0,0,6,2,0.2000,6899.78,17532.94,179117.67,179117.67,35823.54,179117.67
530,0.001000,749,530,1,1,0,0,7,2,0.2000,1001.11,2512.17,23029.41,23029.41,4605.88,23029.41
530,0.001000,749,530,1,1,0,0,8,2,0.2000,3645.54,10430.30,79323.54,79323.54,15864.71,79323.54
530,0.001000,749,530,1,1,0,0,9,2,0.1000,4053.63,12818.69,107470.60,107470.60,10747.06,107470.60
530,0.001000,749,530,1,1,0,0,10,2,0.2000,4598.12,11690.60,110029.42,110029.42,22005.88,110029.42
532,0.001000,754,532,1,1,0,0,1,1,0.0000,56294.12,0.00,56294.12,56294.12,56294.12,56294.12
532,0.001000,754,532,1,1,0,0,1,2,1.0000,55826.29,1129.66,56294.12,56294.12,56294.13,56294.12
532,0.001000,754,532,1,1,0,0,2,1,0.0000,202147.08,0.00,202147.08,202147.08,202147.08,202147.08
532,0.001000,754,532,1,1,0,0,2,2,1.0000,199323.09,8562.30,202147.08,202147.08,202147.05,202147.08
532,0.001000,754,532,1,1,0,0,3,1,0.0000,40941.18,0.00,40941.18,40941.18,40941.18,40941.18
532,0.001000,754,532,1,1,0,0,3,2,1.0000,39324.23,5038.47,40941.18,40941.18,40941.18,40941.18
532,0.001000,754,532,1,1,0,0,4,1,0.0000,7676.47,0.00,7676.47,7676.47,7676.47,7676.47
532,0.001000,754,532,1,1,0,0,4,2,1.0000,7612.48,154.57,7676.47,7676.47,7676.47,7676.47
532,0.001000,754,532,1,1,0,0,5,1,0.0000,63970.60,0.00,63970.59,63970.59,63970.59,63970.59
532,0.001000,754,532,1,1,0,0,5,2,1.0000,63842.66,293.28,63970.59,63970.59,63970.59,63970.59
532,0.001000,754,532,1,1,0,0,6,1,0.0000,179117.66,0.00,179117.67,179117.67,179117.67,179117.67
532,0.001000,754,532,1,1,0,0,6,2,1.0000,177070.16,6149.33,179117.67,179117.67,179117.67,179117.67
532,0.001000,754,532,1,1,0,0,7,1,0.0000,23029.41,0.00,23029.41,23029.41,23029.41,23029.41
532,0.001000,754,532,1,1,0,0,7,2,1.0000,22983.36,105.59,23029.41,23029.41,23029.41,23029.41
532,0.001000,754,532,1,1,0,0,8,1,0.0000,79323.54,0.00,79323.54,79323.54,79323.54,79323.54
532,0.001000,754,532,1,1,0,0,8,2,1.0000,78221.63,3002.02,79323.54,79323.54,79323.54,79323.54
532,0.001000,754,532,1,1,0,0,9,1,0.0000,107470.60,0.00,107470.60,107470.60,107470.60,107470.60
532,0.001000,754,532,1,1,0,0,9,2,1.0000,106128.02,4050.08,107470.60,107470.60,107470.62,107470.60
532,0.001000,754,532,1,1,0,0,10,1,0.0000,110029.42,0.00,110029.42,110029.42,110029.42,110029.42
532,0.001000,754,532,1,1,0,0,10,2,1.0000,108563.41,3991.44,110029.42,110029.42,110029.44,110029.42
534,0.001000,757,534,1,1,0,0,1,2,0.3000,1853.24,3828.09,56294.12,56294.12,16888.24,56294.12
534,0.001000,757,534,1,1,0,0,2,2,0.3000,6697.53,15511.75,202147.08,202147.08,60644.12,202147.08
534,0.001000,757,534,1,1,0,0,3,2,0.3000,1635.99,3393.37,40941.18,40941.18,12282.35,40941.18
534,0.001000,757,534,1,1,0,0,4,2,0.3000,54.75,107.21,7676.47,7676.47,2302.94,7676.47
534,0.001000,757,534,1,1,0,0,5,2,0.2000,1263.87,3914.20,63970.59,63970.59,12794.12,63970.59
534,0.001000,757,534,1,1,0,0,6,2,0.3000,6667.33,14057.88,179117.67,179117.67,53735.30,179117.67
534,0.001000,757,534,1,1,0,0,7,2,0.3000,1146.77,2438.90,23029.41,23029.41,6908.82,23029.41
534,0.001000,757,534,1,1,0,0,8,2,0.3000,2860.15,6233.56,79323.54,79323.54,23797.06,79323.54
534,0.001000,757,534,1,1,0,0,9,2,0.3000,5125.62,12074.00,107470.60,107470.60,32241.18,107470.60
534,0.001000,757,534,1,1,0,0,10,2,0.3000,4536.35,10777.99,110029.42,110029.42,33008.83,110029.42
536,0.001000,762,536,1,1,0,0,1,2,0.2000,1406.35,4157.18,56294.12,56294.12,11258.83,56294.12
536,0.001000,762,536,1,1,0,0,2,2,0.2000,4859.54,15033.05,202147.08,202147.08,40429.41,202147.08
536,0.001000,762,536,1,1,0,0,3,2,0.2000,1054.55,3258.47,40941.18,40941.18,8188.24,40941.18
536,0.001000,762,536,1,1,0,0,4,2,0.2000,47.43,121.85,7676.47,7676.47,1535.29,7676.47
536,0.001000,762,536,1,1,0,0,5,2,0.2000,828.91,2488.12,63970.59,63970.59,12794.12,63970.59
536,0.001000,762,536,1,1,0,0,6,2,0.2000,3975.54,12332.27,179117.67,179117.67,35823.54,179117.67
536,0.001000,762,536,1,1,0,0,7,2,0.2000,447.65,1174.51,23029.41,23029.41,4605.88,23029.41
536,0.001000,762,536,1,1,0,0,8,2,0.2000,1585.20,4434.17,79323.54,79323.54,15864.71,79323.54
536,0.001000,762,536,1,1,0,0,9,2,0.2000,2964.74,8930.11,107470.60,107470.60,21494.12,107470.60
536,0.001000,762,536,1,1,0,0,10,2,0.2000,3201.08,9230.72,110029.42,110029.42,22005.88,110029.42
539,0.001000,768,539,1,1,0,0,1,2,0.1000,1197.20,3785.88,23294.12,56294.12,5629.41,56294.12
539,0.001000,768,539,1,1,0,0,2,2,0.1000,2889.32,9136.82,83647.06,202147.08,20214.71,202147.08
539,0.001000,768,539,1,1,0,0,3,2,0.1000,754.35,2385.46,16941.18,40941.18,4094.12,40941.18
539,0.001000,768,539,1,1,0,0,4,2,0.1000,152.91,483.53,3176.47,7676.47,767.65,7676.47
539,0.001000,768,539,1,1,0,0,5,2,0.1000,1118.63,3537.42,26470.59,63970.59,6397.06,63970.59
539,0.001000,768,539,1,1,0,0,6,2,0.1000,3497.09,11058.77,74117.65,179117.67,17911.77,179117.67
539,0.001000,768,539,1,1,0,0,7,2,0.1000,639.54,2022.41,9529.41,23029.41,2302.94,23029.41
539,0.001000,768,539,1,1,0,0,8,2,0.1000,1726.40,5459.34,32823.53,79323.54,7932.35,79323.54
539,0.001000,768,539,1,1,0,0,9,2,0.1000,2363.74,7474.82,44470.59,107470.60,10747.06,107470.60
539,0.001000,768,539,1,1,0,0,10,2,0.1000,1306.66,4132.02,45529.41,110029.42,11002.94,110029.42
542,0.001000,774,542,1,1,0,0,1,2,0.4000,1753.02,4762.93,56294.12,56294.12,22517.65,56294.12
542,0.001000,774,542,1,1,0,0,2,2,0.3000,8854.43,18192.99,202147.08,202147.08,60644.12,202147.08
542,0.001000,774,542,1,1,0,0,3,2,0.4000,2109.61,3629.91,40941.18,40941.18,16376.47,40941.18
542,0.001000,774,542,1,1,0,0,4,2,0.4000,206.20,331.12,7676.47,7676.47,3070.59,7676.47
542,0.001000,774,542,1,1,0,0,5,2,0.4000,3055.21,5224.25,63970.59,63970.59,25588.24,63970.59
542,0.001000,774,542,1,1,0,0,6,2,0.4000,7932.08,13769.40,179117.67,179117.67,71647.07,179117.67
542,0.001000,774,542,1,1,0,0,7,2,0.4000,765.71,1479.42,23029.41,23029.41,9211.77,23029.41
542,0.001000,774,542,1,1,0,0,8,2,0.4000,3653.42,6834.59,79323.54,79323.54,31729.42,79323.54
542,0.001000,774,542,1,1,0,0,9,2,0.4000,3982.99,7374.48,107470.60,107470.60,42988.24,107470.60
542,0.001000,774,542,1,1,0,0,10,2,0.4000,6481.00,10687.35,110029.42,110029.42,44011.77,110029.42
543,0.001000,776,543,1,1,0,0,1,2,0.3000,1770.73,3214.46,56294.12,56294.12,16888.24,56294.12
543,0.001000,776,543,1,1,0,0,2,2,0.3000,6060.67,15092.55,202147.08,202147.08,60644.12,202147.08
543,0.001000,776,543,1,1,0,0,3,2,0.3000,852.48,1708.97,40941.18,40941.18,12282.35,40941.18
543,0.001000,776,543,1,1,0,0,4,2,0.3000,215.00,383.34,7676.47,7676.47,2302.94,7676.47
543,0.001000,776,543,1,1,0,0,5,2,0.3000,1348.77,3521.78,63970.59,63970.59,19191.18,63970.59
543,0.001000,776,543,1,1,0,0,6,2,0.3000,6939.53,16431.25,179117.67,179117.67,53735.30,179117.67
543,0.001000,776,543,1,1,0,0,7,2,0.3000,628.71,1536.80,23029.41,23029.41,6908.82,23029.41
543,0.001000,776,543,1,1,0,0,8,2,0.3000,2898.92,6105.39,79323.54,79323.54,23797.06,79323.54
543,0.001000,776,543,1,1,0,0,9,2,0.3000,3977.53,7758.17,107470.60,107470.60,32241.18,107470.60
543,0.001000,776,543,1,1,0,0,10,2,0.3000,2926.26,7213.58,110029.42,110029.42,33008.83,110029.42
543,0.001000,777,543,1,1,0,0,1,2,0.1000,932.74,2949.58,23294.12,56294.12,5629.41,56294.12
543,0.001000,777,543,1,1,0,0,2,2,0.1000,3509.33,11097.47,83647.06,202147.08,20214.71,202147.08
543,0.001000,777,543,1,1,0,0,3,2,0.1000,116.22,367.52,16941.18,40941.18,4094.12,40941.18
543,0.001000,777,543,1,1,0,0,4,2,0.1000,29.24,92.47,3176.47,7676.47,767.65,7676.47
543,0.001000,777,543,1,1,0,0,5,2,0.1000,1309.80,4141.96,26470.59,63970.59,6397.06,63970.59
543,0.001000,777,543,1,1,0,0,6,2,0.1000,1200.63,3796.71,74117.65,179117.67,17911.77,179117.67
543,0.001000,777,543,1,1,0,0,7,2,0.1000,290.30,918.02,9529.41,23029.41,2302.94,23029.41
543,0.001000,777,543,1,1,0,0,8,2,0.1000,372.22,1177.07,32823.53,79323.54,7932.35,79323.54
543,0.001000,777,543,1,1,0,0,10,2,0.1000,1492.22,4718.81,45529.41,110029.42,11002.94,110029.42
544,0.001000,779,544,1,1,0,0,1,2,0.3000,2824.21,4686.25,56294.12,56294.12,16888.24,56294.12
544,0.001000,779,544,1,1,0,0,2,2,0.3000,13864.33,25764.99,202147.08,202147.08,60644.12,202147.08
544,0.001000,779,544,1,1,0,0,3,2,0.3000,1367.30,2933.58,40941.18,40941.18,12282.35,40941.18
544,0.001000,779,544,1,1,0,0,4,2,0.3000,306.45,651.91,7676.47,7676.47,2302.94,7676.47
544,0.001000,779,544,1,1,0,0,5,2,0.3000,4666.60,9403.55,63970.59,63970.59,19191.18,63970.59
544,0.001000,779,544,1,1,0,0,6,2,0.3000,6873.17,14156.15,179117.67,179117.67,53735.30,179117.67
544,0.001000,779,544,1,1,0,0,7,2,0.3000,800.90,1771.63,23029.41,23029.41,6908.82,23029.41
544,0.001000,779,544,1,1,0,0,8,2,0.3000,3954.81,9547.00,79323.54,79323.54,23797.06,79323.54
544,0.001000,779,544,1,1,0,0,9,2,0.3000,6738.84,12355.18,107470.60,107470.60,32241.18,107470.60
544,0.001000,779,544,1,1,0,0,10,2,0.3000,4995.95,9560.79,110029.42,110029.42,33008.83,110029.42
544,0.001000,780,544,1,1,0,0,1,1,0.0000,16139.72,0.00,56294.12,56294.12,56294.12,56294.12
544,0.001000,780,544,1,1,0,0,1,2,1.0000,15589.92,5147.12,56294.12,56294.12,56294.13,56294.12
544,0.001000,780,544,1,1,0,0,2,1,0.0000,57956.26,0.00,202147.09,202147.08,202147.08,202147.08
544,0.001000,780,544,1,1,0,0,2,2,1.0000,57826.41,36771.49,202147.09,202147.08,202147.05,202147.08
544,0.001000,780,544,1,1,0,0,3,1,0.0000,11737.98,0.00,40941.18,40941.18,40941.18,40941.18
544,0.001000,780,544,1,1,0,0,3,2,1.0000,11424.96,7864.70,40941.18,40941.18,40941.18,40941.18
544,0.001000,780,544,1,1,0,0,4,1,0.0000,2200.87,0.00,7676.47,7676.47,7676.47,7676.47
544,0.001000,780,544,1,1,0,0,4,2,1.0000,2146.82,1244.36,7676.47,7676.47,7676.47,7676.47
544,0.001000,780,544,1,1,0,0,5,1,0.0000,18340.59,0.00,63970.60,63970.59,63970.59,63970.59
544,0.001000,780,544,1,1,0,0,5,2,1.0000,18701.50,6508.93,63970.60,63970.59,63970.59,63970.59
544,0.001000,780,544,1,1,0,0,6,1,0.0000,51353.65,0.00,179117.66,179117.67,179117.67,179117.67
544,0.001000,780,544,1,1,0,0,6,2,1.0000,46552.76,23412.30,179117.66,179117.67,179117.67,179117.67
544,0.001000,780,544,1,1,0,0,7,1,0.0000,6602.61,0.00,23029.41,23029.41,23029.41,23029.41
544,0.001000,780,544,1,1,0,0,7,2,1.0000,6126.69,2518.97,23029.41,23029.41,23029.41,23029.41
544,0.001000,780,544,1,1,0,0,8,1,0.0000,22742.33,0.00,79323.54,79323.54,79323.54,79323.54
544,0.001000,780,544,1,1,0,0,8,2,0.9000,22385.02,15840.76,79323.54,79323.54,71391.19,79323.54
544,0.001000,780,544,1,1,0,0,9,1,0.0000,30812.19,0.00,107470.61,107470.60,107470.60,107470.60
544,0.001000,780,544,1,1,0,0,9,2,1.0000,32936.28,19959.59,107470.61,107470.60,107470.62,107470.60
544,0.001000,780,544,1,1,0,0,10,1,0.0000,31545.81,0.00,110029.42,110029.42,110029.42,110029.42
544,0.001000,780,544,1,1,0,0,10,2,1.0000,31039.94,14084.37,110029.42,110029.42,110029.44,110029.42
547,0.001000,782,547,1,1,0,0,1,2,0.2000,2145.11,5356.99,56294.12,56294.12,11258.83,56294.12
547,0.001000,782,547,1,1,0,0,2,2,0.2000,9655.80,23729.24,202147.08,202147.08,40429.41,202147.08
547,0.001000,782,547,1,1,0,0,3,2,0.1000,1478.16,4674.35,40941.18,40941.18,4094.12,40941.18
547,0.001000,782,547,1,1,0,0,4,2,0.2000,183.30,397.68,7676.47,7676.47,1535.29,7676.47
547,0.001000,782,547,1,1,0,0,5,2,0.2000,2096.59,5502.08,63970.59,63970.59,12794.12,63970.59
547,0.001000,782,547,1,1,0,0,6,2,0.1000,4930.70,15592.25,179117.67,179117.67,17911.77,179117.67
547,0.001000,782,547,1,1,0,0,7,2,0.2000,923.15,2811.64,23029.41,23029.41,4605.88,23029.41
547,0.001000,782,547,1,1,0,0,8,2,0.2000,2079.46,5587.44,79323.54,79323.54,15864.71,79323.54
547,0.001000,782,547,1,1,0,0,9,2,0.2000,3651.87,10021.63,107470.60,107470.60,21494.12,107470.60
547,0.001000,782,547,1,1,0,0,10,2,0.2000,3468.19,10370.42,110029.42,110029.42,22005.88,110029.42
548,0.001000,785,548,1,1,0,0,1,2,0.2000,2676.55,6575.76,56294.12,56294.12,11258.83,56294.12
548,0.001000,785,548,1,1,0,0,2,2,0.1000,7081.67,22394.21,202147.08,202147.08,20214.71,202147.08
548,0.001000,785,548,1,1,0,0,3,2,0.2000,1646.68,3978.71,40941.18,40941.18,8188.24,40941.18
548,0.001000,785,548,1,1,0,0,4,2,0.2000,155.40,331.00,7676.47,7676.47,1535.29,7676.47
