EventId,SummaryId,SampleType,EventRate,ChanceOfLoss,MeanLoss,SDLoss,MaxLoss,FootprintExposure,MeanImpactedExposure,MaxImpactedExposure
431,1,1,0.001000,0.000000,1008420.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
431,1,2,0.001000,1.000000,955384.312500,331075.562500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
435,1,1,0.001000,0.000000,575652.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
435,1,2,0.001000,1.000000,571057.312500,332132.312500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
441,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
441,1,2,0.001000,0.900000,170744.437500,154416.234375,1470000.000000,1470000.000000,1323000.000000,1470000.000000
442,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
442,1,2,0.001000,0.700000,155029.031250,162463.843750,1470000.000000,1470000.000000,1029000.000000,1470000.000000
444,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
444,1,2,0.001000,0.700000,57427.519531,78752.429688,735000.000000,1470000.000000,1029000.000000,1470000.000000
445,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
445,1,2,0.001000,1.000000,140960.234375,151230.078125,1470000.000000,1470000.000000,1470000.000000,1470000.000000
447,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
447,1,2,0.001000,0.700000,93510.453125,90811.429688,735000.000000,1470000.000000,1029000.000000,1470000.000000
456,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
456,1,2,0.001000,1.000000,148036.343750,132825.984375,1470000.000000,1470000.000000,1470000.000000,1470000.000000
458,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
458,1,2,0.001000,0.900000,142374.078125,150901.375000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
460,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
460,1,2,0.001000,0.900000,180236.281250,180737.765625,1470000.000000,1470000.000000,1323000.000000,1470000.000000
463,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
463,1,2,0.001000,0.800000,79034.148438,120599.937500,735000.000000,1470000.000000,1176000.000000,1470000.000000
467,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
467,1,2,0.001000,0.900000,172784.531250,222964.203125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
468,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
468,1,2,0.001000,1.000000,149026.687500,97046.617188,1470000.000000,1470000.000000,1470000.000000,1470000.000000
477,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
477,1,2,0.001000,0.800000,168948.609375,215058.453125,1470000.000000,1470000.000000,1176000.000000,1470000.000000
485,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
485,1,2,0.001000,0.900000,134069.031250,171909.750000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
487,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
487,1,2,0.001000,0.800000,151678.546875,210578.906250,1470000.000000,1470000.000000,1176000.000000,1470000.000000
494,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
494,1,2,0.001000,0.900000,123951.875000,156627.953125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
497,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
497,1,2,0.001000,0.900000,142270.281250,142152.671875,1470000.000000,1470000.000000,1323000.000000,1470000.000000
498,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
498,1,2,0.001000,0.800000,148271.218750,251092.718750,1470000.000000,1470000.000000,1176000.000000,1470000.000000
500,1,1,0.001000,0.000000,1329762.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
500,1,2,0.001000,1.000000,1245421.000000,247746.406250,1470000.000000,1470000.000000,1470000.000000,1470000.000000
502,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
502,1,2,0.001000,0.800000,163273.859375,172910.875000,1470000.000000,1470000.000000,1176000.000000,1470000.000000
506,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
506,1,2,0.001000,0.900000,176911.484375,160117.562500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
510,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
510,1,2,0.001000,0.800000,154945.093750,180392.593750,1470000.000000,1470000.000000,1176000.000000,1470000.000000
514,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
514,1,2,0.001000,1.000000,215239.921875,289762.281250,1470000.000000,1470000.000000,1470000.000000,1470000.000000
517,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
517,1,2,0.001000,1.000000,138628.125000,109679.015625,1470000.000000,1470000.000000,1470000.000000,1470000.000000
521,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
521,1,2,0.001000,0.900000,151775.015625,180018.171875,1470000.000000,1470000.000000,1323000.000000,1470000.000000
524,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
524,1,2,0.001000,0.800000,124559.710938,125402.687500,1470000.000000,1470000.000000,1176000.000000,1470000.000000
533,1,1,0.001000,0.000000,720300.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
533,1,2,0.001000,1.000000,731586.125000,312539.750000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
535,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
535,1,2,0.001000,0.900000,139216.156250,152263.781250,1470000.000000,1470000.000000,1323000.000000,1470000.000000
538,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
538,1,2,0.001000,0.700000,48910.601562,64200.609375,735000.000000,1470000.000000,1029000.000000,1470000.000000
539,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
539,1,2,0.001000,1.000000,152943.578125,132463.265625,1470000.000000,1470000.000000,1470000.000000,1470000.000000
543,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
543,1,2,0.001000,0.800000,89447.515625,124497.125000,735000.000000,1470000.000000,1176000.000000,1470000.000000
551,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
551,1,2,0.001000,0.800000,165287.328125,141885.406250,1470000.000000,1470000.000000,1176000.000000,1470000.000000
561,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
561,1,2,0.001000,0.900000,116043.539062,110613.648438,1470000.000000,1470000.000000,1323000.000000,1470000.000000
564,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
564,1,2,0.001000,0.800000,129997.500000,133838.265625,1470000.000000,1470000.000000,1176000.000000,1470000.000000
566,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
566,1,2,0.001000,1.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
584,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
584,1,2,0.001000,0.800000,144371.625000,216874.984375,1470000.000000,1470000.000000,1176000.000000,1470000.000000
586,1,1,0.001000,0.000000,720300.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
586,1,2,0.001000,1.000000,674397.625000,333156.812500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
590,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
590,1,2,0.001000,0.800000,134146.453125,154582.609375,1470000.000000,1470000.000000,1176000.000000,1470000.000000
591,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
591,1,2,0.001000,0.900000,158433.281250,199871.250000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
603,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
603,1,2,0.001000,1.000000,129869.484375,160819.250000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
605,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
605,1,2,0.001000,1.000000,151590.093750,106443.187500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
611,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
611,1,2,0.001000,1.000000,158808.828125,219253.390625,1470000.000000,1470000.000000,1470000.000000,1470000.000000
612,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
612,1,2,0.001000,0.900000,178648.765625,167407.546875,1470000.000000,1470000.000000,1323000.000000,1470000.000000
614,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
614,1,2,0.001000,1.000000,184019.968750,243441.531250,1470000.000000,1470000.000000,1470000.000000,1470000.000000
618,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
618,1,2,0.001000,0.600000,79896.000000,127622.171875,735000.000000,1470000.000000,882000.000000,1470000.000000
619,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
619,1,2,0.001000,0.900000,149552.546875,175598.250000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
620,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
620,1,2,0.001000,1.000000,134895.921875,144759.984375,1470000.000000,1470000.000000,1470000.000000,1470000.000000
621,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
621,1,2,0.001000,0.700000,71647.804688,82355.632812,735000.000000,1470000.000000,1029000.000000,1470000.000000
631,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
631,1,2,0.001000,0.800000,129518.914062,109212.914062,1470000.000000,1470000.000000,1176000.000000,1470000.000000
636,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
636,1,2,0.001000,1.000000,139616.515625,149563.312500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
642,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
642,1,2,0.001000,1.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
645,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
645,1,2,0.001000,0.600000,74392.007812,99337.781250,735000.000000,1470000.000000,882000.000000,1470000.000000
647,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
647,1,2,0.001000,0.800000,178222.796875,268496.218750,1470000.000000,1470000.000000,1176000.000000,1470000.000000
648,1,1,0.001000,0.000000,575652.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
648,1,2,0.001000,1.000000,551282.875000,234049.968750,1470000.000000,1470000.000000,1470000.000000,1470000.000000
652,1,1,0.001000,0.000000,867300.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
652,1,2,0.001000,1.000000,900869.687500,351265.093750,1470000.000000,1470000.000000,1470000.000000,1470000.000000
655,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
655,1,2,0.001000,0.700000,73349.070312,113684.562500,735000.000000,1470000.000000,1029000.000000,1470000.000000
658,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
658,1,2,0.001000,1.000000,1327067.250000,185884.765625,1470000.000000,1470000.000000,1470000.000000,1470000.000000
663,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
663,1,2,0.001000,0.800000,171332.437500,223968.203125,1470000.000000,1470000.000000,1176000.000000,1470000.000000
664,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
664,1,2,0.001000,1.000000,1420499.375000,58635.859375,1470000.000000,1470000.000000,1470000.000000,1470000.000000
666,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
666,1,2,0.001000,0.900000,169886.843750,227218.500000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
670,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
670,1,2,0.001000,0.800000,188730.328125,195976.375000,1470000.000000,1470000.000000,1176000.000000,1470000.000000
671,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
671,1,2,0.001000,0.900000,136203.250000,148657.562500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
674,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
674,1,2,0.001000,1.000000,118546.085938,66789.687500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
676,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
676,1,2,0.001000,1.000000,129790.609375,104942.312500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
680,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
680,1,2,0.001000,0.800000,160488.187500,241683.578125,1470000.000000,1470000.000000,1176000.000000,1470000.000000
684,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
684,1,2,0.001000,0.900000,145004.218750,195744.312500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
687,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
687,1,2,0.001000,0.900000,157987.031250,168418.187500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
693,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
693,1,2,0.001000,0.800000,181301.671875,179680.750000,1470000.000000,1470000.000000,1176000.000000,1470000.000000
695,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
695,1,2,0.001000,0.800000,175664.046875,243008.796875,1470000.000000,1470000.000000,1176000.000000,1470000.000000
698,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
698,1,2,0.001000,0.900000,147484.109375,155297.406250,1470000.000000,1470000.000000,1323000.000000,1470000.000000
704,1,1,0.001000,0.000000,720300.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
704,1,2,0.001000,1.000000,717009.875000,322526.125000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
706,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
706,1,2,0.001000,1.000000,148870.625000,165071.875000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
708,1,1,0.001000,0.000000,291060.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
708,1,2,0.001000,1.000000,293370.468750,212003.343750,1470000.000000,1470000.000000,1470000.000000,1470000.000000
709,1,1,0.001000,0.000000,720300.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
709,1,2,0.001000,1.000000,741071.875000,375935.312500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
713,1,1,0.001000,0.000000,1329762.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
713,1,2,0.001000,1.000000,1215633.500000,261861.843750,1470000.000000,1470000.000000,1470000.000000,1470000.000000
714,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
714,1,2,0.001000,1.000000,1458863.500000,31272.542969,1470000.000000,1470000.000000,1470000.000000,1470000.000000
718,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
718,1,2,0.001000,1.000000,149735.171875,142408.531250,1470000.000000,1470000.000000,1470000.000000,1470000.000000
720,1,1,0.001000,0.000000,575652.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
720,1,2,0.001000,1.000000,578199.250000,321516.687500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
737,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
737,1,2,0.001000,0.900000,161164.859375,168574.359375,1470000.000000,1470000.000000,1323000.000000,1470000.000000
745,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
745,1,2,0.001000,0.900000,118751.351562,170209.562500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
749,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
749,1,2,0.001000,0.900000,157827.984375,212169.578125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
754,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
754,1,2,0.001000,1.000000,1456518.250000,31194.207031,1470000.000000,1470000.000000,1470000.000000,1470000.000000
757,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
757,1,2,0.001000,0.800000,144075.703125,162567.093750,1470000.000000,1470000.000000,1176000.000000,1470000.000000
762,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
762,1,2,0.001000,1.000000,129282.101562,133643.343750,1470000.000000,1470000.000000,1470000.000000,1470000.000000
768,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
768,1,2,0.001000,0.700000,119561.296875,155660.281250,735000.000000,1470000.000000,1029000.000000,1470000.000000
774,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
774,1,2,0.001000,0.800000,151913.625000,181849.484375,1470000.000000,1470000.000000,1176000.000000,1470000.000000
776,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
776,1,2,0.001000,0.800000,130103.609375,162658.000000,1470000.000000,1470000.000000,1176000.000000,1470000.000000
777,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
777,1,2,0.001000,0.700000,73410.812500,150399.375000,735000.000000,1470000.000000,1029000.000000,1470000.000000
779,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
779,1,2,0.001000,0.800000,201376.218750,249412.640625,1470000.000000,1470000.000000,1176000.000000,1470000.000000
780,1,1,0.001000,0.000000,575652.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
780,1,2,0.001000,1.000000,570417.062500,216260.453125,1470000.000000,1470000.000000,1470000.000000,1470000.000000
782,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
782,1,2,0.001000,0.800000,172381.812500,214167.656250,1470000.000000,1470000.000000,1176000.000000,1470000.000000
785,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
785,1,2,0.001000,0.900000,132524.671875,193298.796875,1470000.000000,1470000.000000,1323000.000000,1470000.000000
790,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
790,1,2,0.001000,0.800000,149661.828125,225815.234375,1470000.000000,1470000.000000,1176000.000000,1470000.000000
791,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
791,1,2,0.001000,1.000000,176613.906250,163883.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
793,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
793,1,2,0.001000,0.800000,165987.968750,201203.671875,1470000.000000,1470000.000000,1176000.000000,1470000.000000
800,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
800,1,2,0.001000,0.800000,145886.578125,146608.906250,1470000.000000,1470000.000000,1176000.000000,1470000.000000
805,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
805,1,2,0.001000,0.700000,133783.468750,190996.046875,1470000.000000,1470000.000000,1029000.000000,1470000.000000
808,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
808,1,2,0.001000,1.000000,137195.593750,172414.125000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
809,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
809,1,2,0.001000,1.000000,135427.515625,169756.156250,1470000.000000,1470000.000000,1470000.000000,1470000.000000
824,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
824,1,2,0.001000,0.900000,129589.460938,157626.718750,1470000.000000,1470000.000000,1323000.000000,1470000.000000
825,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
825,1,2,0.001000,0.900000,142215.359375,146812.328125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
828,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
828,1,2,0.001000,0.900000,137467.375000,149706.625000,1470000.000000,1470000.000000,1323000.000000,1470000.000000
830,1,1,0.001000,0.000000,431003.968750,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
830,1,2,0.001000,1.000000,455097.062500,313701.562500,1470000.000000,1470000.000000,1470000.000000,1470000.000000
834,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
834,1,2,0.001000,0.900000,206976.718750,239103.515625,1470000.000000,1470000.000000,1323000.000000,1470000.000000
843,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
843,1,2,0.001000,0.900000,154659.500000,207748.328125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
847,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
847,1,2,0.001000,0.900000,132097.328125,178747.656250,1470000.000000,1470000.000000,1323000.000000,1470000.000000
848,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
848,1,2,0.001000,0.800000,121499.546875,150293.375000,1470000.000000,1470000.000000,1176000.000000,1470000.000000
851,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
851,1,2,0.001000,0.900000,153547.531250,173771.890625,1470000.000000,1470000.000000,1323000.000000,1470000.000000
853,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
853,1,2,0.001000,0.900000,190052.156250,228155.890625,1470000.000000,1470000.000000,1323000.000000,1470000.000000
854,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
854,1,2,0.001000,0.700000,74684.093750,82499.960938,735000.000000,1470000.000000,1029000.000000,1470000.000000
855,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
855,1,2,0.001000,1.000000,195163.312500,228626.078125,1470000.000000,1470000.000000,1470000.000000,1470000.000000
859,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
859,1,2,0.001000,0.900000,146043.218750,165534.531250,1470000.000000,1470000.000000,1323000.000000,1470000.000000
861,1,1,0.001000,0.000000,431003.968750,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
861,1,2,0.001000,1.000000,422346.437500,167026.734375,1470000.000000,1470000.000000,1470000.000000,1470000.000000
862,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
862,1,2,0.001000,0.900000,180080.843750,163575.812500,1470000.000000,1470000.000000,1323000.000000,1470000.000000
864,1,1,0.001000,0.000000,1470000.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
864,1,2,0.001000,1.000000,1421879.375000,58520.503906,1470000.000000,1470000.000000,1470000.000000,1470000.000000
868,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
868,1,2,0.001000,0.900000,142798.406250,154196.140625,1470000.000000,1470000.000000,1323000.000000,1470000.000000
874,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
874,1,2,0.001000,0.900000,159449.046875,115244.382812,1470000.000000,1470000.000000,1323000.000000,1470000.000000
877,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
877,1,2,0.001000,0.900000,181113.921875,132956.359375,1470000.000000,1470000.000000,1323000.000000,1470000.000000
880,1,1,0.001000,0.000000,291060.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
880,1,2,0.001000,1.000000,283824.187500,230522.171875,1470000.000000,1470000.000000,1470000.000000,1470000.000000
885,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
885,1,2,0.001000,1.000000,140120.937500,117480.117188,1470000.000000,1470000.000000,1470000.000000,1470000.000000
896,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
896,1,2,0.001000,0.900000,155357.093750,168824.453125,1470000.000000,1470000.000000,1323000.000000,1470000.000000
897,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
897,1,2,0.001000,0.900000,161878.328125,133964.921875,1470000.000000,1470000.000000,1323000.000000,1470000.000000
898,1,1,0.001000,0.000000,291060.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
898,1,2,0.001000,1.000000,322617.625000,253439.078125,1470000.000000,1470000.000000,1470000.000000,1470000.000000
902,1,1,0.001000,0.000000,75558.000000,0.000000,735000.000000,1470000.000000,1470000.000000,1470000.000000
902,1,2,0.001000,0.800000,68064.101562,106399.671875,735000.000000,1470000.000000,1176000.000000,1470000.000000
907,1,1,0.001000,0.000000,151116.000000,0.000000,1470000.000000,1470000.000000,1470000.000000,1470000.000000
